"","Site","Block","Tree","Source","Name","cond","ht","Year"
"577","PH",2,4,"CR","CR4",1,69,12
"578","PH",2,5,"CR","CR4",1,31,12
"579","PH",2,1,"CY","CY6",1,52,12
"580","PH",2,2,"CY","CY6",1,38,12
"581","PH",2,3,"CY","CY6",1,74,12
"582","PH",2,4,"CY","CY6",1,43,12
"583","PH",2,5,"CY","CY6",1,38,12
"584","PH",2,1,"DE","DE2",1,16,12
"585","PH",2,2,"DE","DE2",1,67,12
"586","PH",2,4,"DE","DE2",1,51,12
"587","PH",2,5,"DE","DE2",1,39,12
"588","PH",2,1,"DE","DE4",1,20,12
"589","PH",2,2,"DE","DE4",1,60,12
"590","PH",2,3,"DE","DE4",1,55,12
"591","PH",2,4,"DE","DE4",1,42,12
"592","PH",2,5,"DE","DE4",1,36,12
"593","PH",2,1,"DE","DE5",1,49,12
"594","PH",2,2,"DE","DE5",1,39,12
"595","PH",2,3,"DE","DE5",1,66,12
"596","PH",2,4,"DE","DE5",1,22,12
"597","PH",2,5,"DE","DE5",1,42,12
"598","PH",2,1,"DE","DE6",1,70,12
"599","PH",2,2,"DE","DE6",1,30,12
"600","PH",2,3,"DE","DE6",1,49,12
"601","PH",2,4,"DE","DE6",1,36,12
"602","PH",2,1,"FB","FB3",1,38,12
"603","PH",2,2,"FB","FB3",1,64,12
"604","PH",2,3,"FB","FB3",1,49,12
"605","PH",2,4,"FB","FB3",1,78,12
"606","PH",2,5,"FB","FB3",1,57,12
"607","PH",2,1,"FB","FB9",1,67,12
"608","PH",2,2,"FB","FB9",1,67,12
"609","PH",2,4,"FB","FB9",1,44,12
"610","PH",2,1,"FW","FW10",1,44,12
"611","PH",2,3,"FW","FW10",1,36,12
"612","PH",2,5,"FW","FW10",1,29,12
"613","PH",2,1,"FW","FW3",1,36,12
"614","PH",2,2,"FW","FW3",1,36,12
"615","PH",2,3,"FW","FW3",1,69,12
"616","PH",2,4,"FW","FW3",1,37,12
"617","PH",2,1,"GA","GA1",1,65,12
"618","PH",2,2,"GA","GA1",1,37,12
"619","PH",2,3,"GA","GA1",1,53,12
"620","PH",2,5,"GA","GA1",1,62,12
"621","PH",2,1,"GA","GA2",1,57,12
"622","PH",2,2,"GA","GA2",1,50,12
"623","PH",2,3,"GA","GA2",1,42,12
"624","PH",2,4,"GA","GA2",1,74,12
"625","PH",2,5,"GA","GA2",1,22,12
"626","PH",2,1,"GA","GA3",1,45,12
"627","PH",2,3,"GA","GA3",1,63,12
"628","PH",2,4,"GA","GA3",1,58,12
"629","PH",2,5,"GA","GA3",1,66,12
"630","PH",2,1,"GP","GP1",1,52,12
"631","PH",2,2,"GP","GP1",1,27,12
"632","PH",2,3,"GP","GP1",1,41,12
"633","PH",2,4,"GP","GP1",1,43,12
"634","PH",2,5,"GP","GP1",1,58,12
"635","PH",2,1,"GP","GP2",1,59,12
"636","PH",2,2,"GP","GP2",1,71,12
"637","PH",2,3,"GP","GP2",1,38,12
"638","PH",2,4,"GP","GP2",1,55,12
"639","PH",2,5,"GP","GP2",1,45,12
"640","PH",2,1,"HC","HC1",1,46,12
"641","PH",2,2,"HC","HC1",1,32,12
"642","PH",2,3,"HC","HC1",1,46,12
"643","PH",2,4,"HC","HC1",1,54,12
"644","PH",2,5,"HC","HC1",1,48,12
"645","PH",2,1,"HC","HC2",1,57,12
"646","PH",2,2,"HC","HC2",1,27,12
"647","PH",2,3,"HC","HC2",1,42,12
"648","PH",2,5,"HC","HC2",1,39,12
"649","PH",2,1,"HP","HP1",1,43,12
"650","PH",2,2,"HP","HP1",1,56,12
"651","PH",2,4,"HP","HP1",1,41,12
"652","PH",2,5,"HP","HP1",1,67,12
"653","PH",2,1,"KL","KL10",1,18,12
"654","PH",2,2,"KL","KL10",1,57,12
"655","PH",2,3,"KL","KL10",1,23,12
"656","PH",2,5,"KL","KL10",1,65,12
"657","PH",2,1,"KL","KL11",1,70,12
"658","PH",2,2,"KL","KL11",1,43,12
"659","PH",2,3,"KL","KL11",1,70,12
"660","PH",2,4,"KL","KL11",1,54,12
"661","PH",2,5,"KL","KL11",1,72,12
"662","PH",2,1,"KL","KL12",1,76,12
"663","PH",2,2,"KL","KL12",1,63,12
"664","PH",2,3,"KL","KL12",1,45,12
"665","PH",2,5,"KL","KL12",1,62,12
"666","PH",2,1,"KL","KL13",1,55,12
"667","PH",2,2,"KL","KL13",1,13,12
"668","PH",2,3,"KL","KL13",1,53,12
"669","PH",2,4,"KL","KL13",1,35,12
"670","PH",2,1,"KL","KL14",1,57,12
"671","PH",2,2,"KL","KL14",1,68,12
"672","PH",2,3,"KL","KL14",1,57,12
"673","PH",2,4,"KL","KL14",1,35,12
"674","PH",2,5,"KL","KL14",1,38,12
"675","PH",2,1,"KL","KL6",1,50,12
"676","PH",2,2,"KL","KL6",1,63,12
"677","PH",2,3,"KL","KL6",1,41,12
"678","PH",2,4,"KL","KL6",2,54,12
"679","PH",2,5,"KL","KL6",1,42,12
"680","PH",2,2,"KL","KL7",1,74,12
"681","PH",2,3,"KL","KL7",1,55,12
"682","PH",2,5,"KL","KL7",1,71,12
"683","PH",2,1,"KM","KM1",1,79,12
"684","PH",2,2,"KM","KM1",1,74,12
"685","PH",2,3,"KM","KM1",1,91,12
"686","PH",2,4,"KM","KM1",1,39,12
"687","PH",2,5,"KM","KM1",1,43,12
"688","PH",2,1,"KM","KM10",1,39,12
"689","PH",2,3,"KM","KM10",1,56,12
"690","PH",2,5,"KM","KM10",1,51,12
"691","PH",2,1,"LA","LA10",1,41,12
"692","PH",2,2,"LA","LA10",1,59,12
"693","PH",2,3,"LA","LA10",1,55,12
"694","PH",2,4,"LA","LA10",1,35,12
"695","PH",2,5,"LA","LA10",1,74,12
"696","PH",2,1,"LA","LA13",1,47,12
"697","PH",2,2,"LA","LA13",1,22,12
"698","PH",2,3,"LA","LA13",1,51,12
"699","PH",2,4,"LA","LA13",1,51,12
"700","PH",2,1,"LA","LA5",1,35,12
"701","PH",2,2,"LA","LA5",1,51,12
"702","PH",2,3,"LA","LA5",1,64,12
"703","PH",2,4,"LA","LA5",1,62,12
"704","PH",2,5,"LA","LA5",1,22,12
"705","PH",2,1,"LA","LA8",1,68,12
"706","PH",2,2,"LA","LA8",1,51,12
"707","PH",2,3,"LA","LA8",1,80,12
"708","PH",2,4,"LA","LA8",2,28,12
"709","PH",2,5,"LA","LA8",1,40,12
"710","PH",2,1,"LC","LC1",1,37,12
"711","PH",2,2,"LC","LC1",1,64,12
"712","PH",2,3,"LC","LC1",1,40,12
"713","PH",2,4,"LC","LC1",1,45,12
"714","PH",2,1,"LC","LC2",1,46,12
"715","PH",2,2,"LC","LC2",1,42,12
"716","PH",2,3,"LC","LC2",1,46,12
"717","PH",2,4,"LC","LC2",1,46,12
"718","PH",2,5,"LC","LC2",1,66,12
"719","PH",2,1,"OH","OH1",1,40,12
"720","PH",2,2,"OH","OH1",1,36,12
"721","PH",2,3,"OH","OH1",1,44,12
"722","PH",2,4,"OH","OH1",1,50,12
"723","PH",2,5,"OH","OH1",1,32,12
"724","PH",2,2,"OK","OK1",1,36,12
"725","PH",2,3,"OK","OK1",1,73,12
"726","PH",2,4,"OK","OK1",1,69,12
"727","PH",2,1,"OL","OL1",1,43,12
"728","PH",2,2,"OL","OL1",1,29,12
"729","PH",2,3,"OL","OL1",1,71,12
"730","PH",2,4,"OL","OL1",1,63,12
"731","PH",2,1,"OR","OR1",1,49,12
"732","PH",2,2,"OR","OR1",1,47,12
"733","PH",2,3,"OR","OR1",1,28,12
"734","PH",2,4,"OR","OR1",1,57,12
"735","PH",2,5,"OR","OR1",1,61,12
"736","PH",2,1,"PA","PA1",1,42,12
"737","PH",2,2,"PA","PA1",1,40,12
"738","PH",2,3,"PA","PA1",1,59,12
"739","PH",2,5,"PA","PA1",1,49,12
"740","PH",2,2,"PA","PA3",1,44,12
"741","PH",2,3,"PA","PA3",1,61,12
"742","PH",2,4,"PA","PA3",1,67,12
"743","PH",2,5,"PA","PA3",1,43,12
"744","PH",2,1,"PA","PA4",1,70,12
"745","PH",2,2,"PA","PA4",1,59,12
"746","PH",2,3,"PA","PA4",1,74,12
"747","PH",2,4,"PA","PA4",1,46,12
"748","PH",2,5,"PA","PA4",1,58,12
"749","PH",2,1,"PF","PF1",1,53,12
"750","PH",2,2,"PF","PF1",1,50,12
"751","PH",2,3,"PF","PF1",1,44,12
"752","PH",2,4,"PF","PF1",1,54,12
"753","PH",2,5,"PF","PF1",1,49,12
"754","PH",2,1,"PF","PF2",1,32,12
"755","PH",2,2,"PF","PF2",1,40,12
"756","PH",2,3,"PF","PF2",1,38,12
"757","PH",2,4,"PF","PF2",1,57,12
"758","PH",2,5,"PF","PF2",1,33,12
"759","PH",2,1,"PF","PF4",1,29,12
"760","PH",2,2,"PF","PF4",1,50,12
"761","PH",2,3,"PF","PF4",2,63,12
"762","PH",2,4,"PF","PF4",1,49,12
"763","PH",2,5,"PF","PF4",1,58,12
"764","PH",2,1,"PF","PF5",1,45,12
"765","PH",2,2,"PF","PF5",1,72,12
"766","PH",2,3,"PF","PF5",1,42,12
"767","PH",2,4,"PF","PF5",1,58,12
"768","PH",2,5,"PF","PF5",1,55,12
"769","PH",2,1,"PL","PL1",1,52,12
"770","PH",2,2,"PL","PL1",1,56,12
"771","PH",2,3,"PL","PL1",1,50,12
"772","PH",2,4,"PL","PL1",1,27,12
"773","PH",2,5,"PL","PL1",1,61,12
"774","PH",2,2,"PL","PL11",1,62,12
"775","PH",2,3,"PL","PL11",1,96,12
"776","PH",2,4,"PL","PL11",1,46,12
"777","PH",2,1,"PL","PL4",1,5,12
"778","PH",2,2,"PL","PL4",1,58,12
"779","PH",2,3,"PL","PL4",1,35,12
"780","PH",2,4,"PL","PL4",1,45,12
"781","PH",2,5,"PL","PL4",1,51,12
"782","PH",2,1,"PL","PL7",1,29,12
"783","PH",2,2,"PL","PL7",1,42,12
"784","PH",2,3,"PL","PL7",1,67,12
"785","PH",2,4,"PL","PL7",1,73,12
"786","PH",2,5,"PL","PL7",1,73,12
"787","PH",2,1,"RA","RA2",1,23,12
"788","PH",2,2,"RA","RA2",1,76,12
"789","PH",2,3,"RA","RA2",1,47,12
"790","PH",2,4,"RA","RA2",1,42,12
"791","PH",2,5,"RA","RA2",1,60,12
"792","PH",2,1,"RA","RA8",1,16,12
"793","PH",2,2,"RA","RA8",1,53,12
"794","PH",2,3,"RA","RA8",1,44,12
"795","PH",2,4,"RA","RA8",1,57,12
"796","PH",2,1,"RV","RV3",1,41,12
"797","PH",2,2,"RV","RV3",1,51,12
"798","PH",2,3,"RV","RV3",1,43,12
"799","PH",2,4,"RV","RV3",1,54,12
"800","PH",2,5,"RV","RV3",1,60,12
"801","PH",2,1,"RV","RV4",1,59,12
"802","PH",2,2,"RV","RV4",1,34,12
"803","PH",2,3,"RV","RV4",1,34,12
"804","PH",2,4,"RV","RV4",1,62,12
"805","PH",2,5,"RV","RV4",1,44,12
"806","PH",2,1,"RV","RV8",1,29,12
"807","PH",2,2,"RV","RV8",1,37,12
"808","PH",2,3,"RV","RV8",1,31,12
"809","PH",2,5,"RV","RV8",1,56,12
"810","PH",2,1,"SA","SA5",1,30,12
"811","PH",2,2,"SA","SA5",1,61,12
"812","PH",2,3,"SA","SA5",1,31,12
"813","PH",2,4,"SA","SA5",1,49,12
"814","PH",2,5,"SA","SA5",1,49,12
"815","PH",2,1,"SA","SA7",1,39,12
"816","PH",2,3,"SA","SA7",1,50,12
"817","PH",2,4,"SA","SA7",1,68,12
"818","PH",2,5,"SA","SA7",1,31,12
"819","PH",2,1,"SA","SA8",1,39,12
"820","PH",2,2,"SA","SA8",1,44,12
"821","PH",2,3,"SA","SA8",1,60,12
"822","PH",2,5,"SA","SA8",1,51,12
"823","PH",2,1,"SC","SC4",1,59,12
"824","PH",2,2,"SC","SC4",1,39,12
"825","PH",2,3,"SC","SC4",1,40,12
"826","PH",2,4,"SC","SC4",1,46,12
"827","PH",2,5,"SC","SC4",1,54,12
"828","PH",2,1,"SN","SN1",1,47,12
"829","PH",2,2,"SN","SN1",1,69,12
"830","PH",2,3,"SN","SN1",1,65,12
"831","PH",2,4,"SN","SN1",1,64,12
"832","PH",2,5,"SN","SN1",1,37,12
"833","PH",2,1,"SN","SN2",1,49,12
"834","PH",2,2,"SN","SN2",1,41,12
"835","PH",2,3,"SN","SN2",1,64,12
"836","PH",2,5,"SN","SN2",1,36,12
"837","PH",2,1,"SN","SN3",1,58,12
"838","PH",2,2,"SN","SN3",1,47,12
"839","PH",2,3,"SN","SN3",1,41,12
"840","PH",2,4,"SN","SN3",1,18,12
"841","PH",2,1,"SN","SN4",1,21,12
"842","PH",2,2,"SN","SN4",1,63,12
"843","PH",2,3,"SN","SN4",1,36,12
"844","PH",2,4,"SN","SN4",1,36,12
"845","PH",2,5,"SN","SN4",1,37,12
"846","PH",2,1,"SR","SR2",1,31,12
"847","PH",2,2,"SR","SR2",1,60,12
"848","PH",2,3,"SR","SR2",1,40,12
"849","PH",2,4,"SR","SR2",1,37,12
"850","PH",2,5,"SR","SR2",1,35,12
"851","PH",2,1,"SR","SR3",1,46,12
"852","PH",2,2,"SR","SR3",1,42,12
"853","PH",2,3,"SR","SR3",1,61,12
"854","PH",2,5,"SR","SR3",1,40,12
"855","PH",2,2,"VE","VE10",1,54,12
"856","PH",2,3,"VE","VE10",1,35,12
"857","PH",2,4,"VE","VE10",1,54,12
"858","PH",2,5,"VE","VE10",1,35,12
"859","PH",2,1,"VE","VE5",1,43,12
"860","PH",2,2,"VE","VE5",1,39,12
"861","PH",2,3,"VE","VE5",1,57,12
"862","PH",2,4,"VE","VE5",1,65,12
"863","PH",2,5,"VE","VE5",1,43,12
"864","PH",2,1,"VE","VE7",1,54,12
"865","PH",2,2,"VE","VE7",1,46,12
"866","PH",2,3,"VE","VE7",1,59,12
"867","PH",2,5,"VE","VE7",1,32,12
"868","PH",2,1,"VI","VI3",1,46,12
"869","PH",2,3,"VI","VI3",1,67,12
"870","PH",2,4,"VI","VI3",1,69,12
"871","PH",2,5,"VI","VI3",1,65,12
"872","PH",2,1,"VI","VI4",1,58,12
"873","PH",2,2,"VI","VI4",1,54,12
"874","PH",2,3,"VI","VI4",1,37,12
"875","PH",2,4,"VI","VI4",1,63,12
"876","PH",2,5,"VI","VI4",1,66,12
"877","PH",2,1,"VI","VI5",1,33,12
"878","PH",2,2,"VI","VI5",1,48,12
"879","PH",2,3,"VI","VI5",1,63,12
"880","PH",2,1,"WL","WL3",1,46,12
"881","PH",2,2,"WL","WL3",1,48,12
"882","PH",2,3,"WL","WL3",1,25,12
"883","PH",2,4,"WL","WL3",1,74,12
"884","PH",2,5,"WL","WL3",1,52,12
"885","PH",2,1,"WL","WL8",1,74,12
"886","PH",2,2,"WL","WL8",1,60,12
"887","PH",2,3,"WL","WL8",1,43,12
"888","PH",2,4,"WL","WL8",1,39,12
"889","PH",2,1,"WV","WV2",1,51,12
"890","PH",2,2,"WV","WV2",1,49,12
"891","PH",2,3,"WV","WV2",1,39,12
"892","PH",2,4,"WV","WV2",1,41,12
"893","PH",2,5,"WV","WV2",1,29,12
"894","PH",2,1,"WV","WV6",1,43,12
"895","PH",2,2,"WV","WV6",1,39,12
"896","PH",2,3,"WV","WV6",1,62,12
"897","PH",2,4,"WV","WV6",1,32,12
"898","PH",2,5,"WV","WV6",1,73,12
"899","PH",2,1,"ZE","ZE1",1,42,12
"900","PH",2,2,"ZE","ZE1",1,61,12
"901","PH",2,3,"ZE","ZE1",1,53,12
"902","PH",2,4,"ZE","ZE1",1,80,12
"903","PH",2,5,"ZE","ZE1",1,52,12
"904","PH",2,1,"ZE","ZE4",1,48,12
"905","PH",2,2,"ZE","ZE4",1,48,12
"906","PH",2,3,"ZE","ZE4",1,36,12
"907","PH",2,4,"ZE","ZE4",1,78,12
"908","PH",2,1,"ZE","ZE6",1,72,12
"909","PH",2,2,"ZE","ZE6",1,35,12
"910","PH",2,4,"ZE","ZE6",1,38,12
"911","PH",2,5,"ZE","ZE6",1,55,12
"912","PH",3,1,"AK","AK3",1,53,12
"913","PH",3,2,"AK","AK3",1,50,12
"914","PH",3,4,"AK","AK3",1,51,12
"915","PH",3,5,"AK","AK3",1,61,12
"916","PH",3,1,"AK","AK6",1,53,12
"917","PH",3,2,"AK","AK6",1,39,12
"918","PH",3,3,"AK","AK6",1,45,12
"919","PH",3,4,"AK","AK6",1,30,12
"920","PH",3,5,"AK","AK6",1,60,12
"921","PH",3,1,"AK","AK9",1,59,12
"922","PH",3,2,"AK","AK9",1,69,12
"923","PH",3,3,"AK","AK9",1,58,12
"924","PH",3,4,"AK","AK9",1,74,12
"925","PH",3,5,"AK","AK9",1,41,12
"926","PH",3,1,"BA","BA2",1,41,12
"927","PH",3,2,"BA","BA2",1,53,12
"928","PH",3,3,"BA","BA2",1,80,12
"929","PH",3,4,"BA","BA2",1,56,12
"930","PH",3,5,"BA","BA2",1,51,12
"931","PH",3,2,"BA","BA3",1,72,12
"932","PH",3,3,"BA","BA3",1,48,12
"933","PH",3,4,"BA","BA3",1,63,12
"934","PH",3,5,"BA","BA3",1,62,12
"935","PH",3,1,"BA","BA5",1,35,12
"936","PH",3,2,"BA","BA5",1,52,12
"937","PH",3,3,"BA","BA5",1,56,12
"938","PH",3,4,"BA","BA5",1,36,12
"939","PH",3,5,"BA","BA5",1,60,12
"940","PH",3,1,"BC","BC3",1,57,12
"941","PH",3,2,"BC","BC3",1,40,12
"942","PH",3,3,"BC","BC3",1,45,12
"943","PH",3,4,"BC","BC3",2,71,12
"944","PH",3,5,"BC","BC3",1,44,12
"945","PH",3,1,"BC","BC6",1,50,12
"946","PH",3,2,"BC","BC6",1,47,12
"947","PH",3,3,"BC","BC6",1,75,12
"948","PH",3,4,"BC","BC6",1,52,12
"949","PH",3,1,"BC","BC8",1,70,12
"950","PH",3,2,"BC","BC8",1,58,12
"951","PH",3,3,"BC","BC8",1,77,12
"952","PH",3,4,"BC","BC8",1,63,12
"953","PH",3,5,"BC","BC8",1,75,12
"954","PH",3,1,"BK","BK2",3,55,12
"955","PH",3,2,"BK","BK2",1,56,12
"956","PH",3,3,"BK","BK2",2,56,12
"957","PH",3,4,"BK","BK2",1,57,12
"958","PH",3,5,"BK","BK2",1,51,12
"959","PH",3,1,"BK","BK3",1,41,12
"960","PH",3,2,"BK","BK3",1,51,12
"961","PH",3,3,"BK","BK3",1,39,12
"962","PH",3,4,"BK","BK3",1,41,12
"963","PH",3,5,"BK","BK3",1,57,12
"964","PH",3,1,"BK","BK5",1,27,12
"965","PH",3,2,"BK","BK5",1,51,12
"966","PH",3,3,"BK","BK5",1,57,12
"967","PH",3,4,"BK","BK5",1,40,12
"968","PH",3,5,"BK","BK5",1,47,12
"969","PH",3,1,"BL","BL1",1,70,12
"970","PH",3,2,"BL","BL1",1,59,12
"971","PH",3,3,"BL","BL1",1,20,12
"972","PH",3,4,"BL","BL1",1,64,12
"973","PH",3,5,"BL","BL1",1,52,12
"974","PH",3,1,"BL","BL2",1,42,12
"975","PH",3,2,"BL","BL2",1,56,12
"976","PH",3,3,"BL","BL2",1,61,12
"977","PH",3,4,"BL","BL2",1,29,12
"978","PH",3,5,"BL","BL2",1,45,12
"979","PH",3,1,"BL","BL3",1,35,12
"980","PH",3,2,"BL","BL3",1,55,12
"981","PH",3,3,"BL","BL3",1,46,12
"982","PH",3,4,"BL","BL3",1,29,12
"983","PH",3,5,"BL","BL3",1,48,12
"984","PH",3,1,"BR","BR3",1,60,12
"985","PH",3,2,"BR","BR3",1,68,12
"986","PH",3,3,"BR","BR3",1,28,12
"987","PH",3,4,"BR","BR3",1,49,12
"988","PH",3,5,"BR","BR3",1,48,12
"989","PH",3,1,"BR","BR7",1,67,12
"990","PH",3,2,"BR","BR7",1,51,12
"991","PH",3,3,"BR","BR7",1,47,12
"992","PH",3,4,"BR","BR7",1,53,12
"993","PH",3,5,"BR","BR7",1,51,12
"994","PH",3,1,"CA","CA3",1,56,12
"995","PH",3,2,"CA","CA3",1,76,12
"996","PH",3,4,"CA","CA3",1,36,12
"997","PH",3,5,"CA","CA3",1,39,12
"998","PH",3,1,"CA","CA4",1,48,12
"999","PH",3,2,"CA","CA4",1,53,12
"1000","PH",3,3,"CA","CA4",1,47,12
"1001","PH",3,4,"CA","CA4",1,40,12
"1002","PH",3,5,"CA","CA4",1,44,12
"1003","PH",3,1,"CB","CB1",1,42,12
"1004","PH",3,2,"CB","CB1",1,61,12
"1005","PH",3,3,"CB","CB1",1,29,12
"1006","PH",3,4,"CB","CB1",1,55,12
"1007","PH",3,5,"CB","CB1",1,52,12
"1008","PH",3,1,"CC","CC2",1,49,12
"1009","PH",3,2,"CC","CC2",1,33,12
"1010","PH",3,4,"CC","CC2",1,43,12
"1011","PH",3,1,"CC","CC4",2,59,12
"1012","PH",3,2,"CC","CC4",1,44,12
"1013","PH",3,3,"CC","CC4",1,40,12
"1014","PH",3,4,"CC","CC4",1,34,12
"1015","PH",3,5,"CC","CC4",1,46,12
"1016","PH",3,1,"CC","CC7",1,58,12
"1017","PH",3,2,"CC","CC7",1,34,12
"1018","PH",3,3,"CC","CC7",1,15,12
"1019","PH",3,4,"CC","CC7",1,62,12
"1020","PH",3,5,"CC","CC7",1,57,12
"1021","PH",3,1,"CL","CL1",1,49,12
"1022","PH",3,2,"CL","CL1",1,38,12
"1023","PH",3,3,"CL","CL1",1,56,12
"1024","PH",3,4,"CL","CL1",1,63,12
"1025","PH",3,5,"CL","CL1",1,46,12
"1026","PH",3,1,"CP","CP24",1,43,12
"1027","PH",3,2,"CP","CP24",1,48,12
"1028","PH",3,3,"CP","CP24",1,62,12
"1029","PH",3,4,"CP","CP24",1,32,12
"1030","PH",3,5,"CP","CP24",1,67,12
"1031","PH",3,1,"CP","CP26",1,49,12
"1032","PH",3,2,"CP","CP26",1,59,12
"1033","PH",3,3,"CP","CP26",1,47,12
"1034","PH",3,4,"CP","CP26",2,27,12
"1035","PH",3,5,"CP","CP26",1,31,12
"1036","PH",3,1,"CP","CP9",1,47,12
"1037","PH",3,2,"CP","CP9",1,48,12
"1038","PH",3,3,"CP","CP9",1,27,12
"1039","PH",3,4,"CP","CP9",2,44,12
"1040","PH",3,5,"CP","CP9",1,39,12
"1041","PH",3,1,"CR","CR2",1,79,12
"1042","PH",3,2,"CR","CR2",2,87,12
"1043","PH",3,3,"CR","CR2",1,39,12
"1044","PH",3,4,"CR","CR2",1,55,12
"1045","PH",3,5,"CR","CR2",1,57,12
"1046","PH",3,1,"CR","CR3",1,41,12
"1047","PH",3,2,"CR","CR3",1,41,12
"1048","PH",3,3,"CR","CR3",2,48,12
"1049","PH",3,4,"CR","CR3",1,38,12
"1050","PH",3,5,"CR","CR3",1,61,12
"1051","PH",3,1,"CR","CR4",1,41,12
"1052","PH",3,2,"CR","CR4",1,36,12
"1053","PH",3,3,"CR","CR4",1,92,12
"1054","PH",3,4,"CR","CR4",1,39,12
"1055","PH",3,5,"CR","CR4",1,63,12
"1056","PH",3,1,"CY","CY6",1,60,12
"1057","PH",3,2,"CY","CY6",1,61,12
"1058","PH",3,3,"CY","CY6",1,61,12
"1059","PH",3,5,"CY","CY6",1,23,12
"1060","PH",3,2,"DE","DE2",1,43,12
"1061","PH",3,3,"DE","DE2",1,41,12
"1062","PH",3,4,"DE","DE2",1,71,12
"1063","PH",3,5,"DE","DE2",1,55,12
"1064","PH",3,1,"DE","DE4",1,55,12
"1065","PH",3,2,"DE","DE4",1,44,12
"1066","PH",3,3,"DE","DE4",1,46,12
"1067","PH",3,4,"DE","DE4",1,50,12
"1068","PH",3,5,"DE","DE4",1,73,12
"1069","PH",3,1,"DE","DE5",1,35,12
"1070","PH",3,2,"DE","DE5",1,68,12
"1071","PH",3,3,"DE","DE5",1,28,12
"1072","PH",3,4,"DE","DE5",1,50,12
"1073","PH",3,5,"DE","DE5",1,54,12
"1074","PH",3,1,"DE","DE6",1,43,12
"1075","PH",3,2,"DE","DE6",1,43,12
"1076","PH",3,3,"DE","DE6",1,34,12
"1077","PH",3,4,"DE","DE6",1,52,12
"1078","PH",3,5,"DE","DE6",1,42,12
"1079","PH",3,1,"FB","FB3",1,47,12
"1080","PH",3,2,"FB","FB3",1,59,12
"1081","PH",3,3,"FB","FB3",1,50,12
"1082","PH",3,4,"FB","FB3",1,64,12
"1083","PH",3,5,"FB","FB3",1,42,12
"1084","PH",3,1,"FB","FB9",1,49,12
"1085","PH",3,2,"FB","FB9",1,54,12
"1086","PH",3,3,"FB","FB9",1,53,12
"1087","PH",3,4,"FB","FB9",1,25,12
"1088","PH",3,5,"FB","FB9",1,16,12
"1089","PH",3,6,"FB","FB9",1,55,12
"1090","PH",3,1,"FW","FW10",1,62,12
"1091","PH",3,2,"FW","FW10",1,53,12
"1092","PH",3,3,"FW","FW10",1,52,12
"1093","PH",3,4,"FW","FW10",1,69,12
"1094","PH",3,5,"FW","FW10",1,71,12
"1095","PH",3,1,"FW","FW3",1,31,12
"1096","PH",3,2,"FW","FW3",1,71,12
"1097","PH",3,3,"FW","FW3",1,42,12
"1098","PH",3,4,"FW","FW3",1,38,12
"1099","PH",3,5,"FW","FW3",1,44,12
"1100","PH",3,1,"GA","GA1",1,57,12
"1101","PH",3,2,"GA","GA1",1,75,12
"1102","PH",3,3,"GA","GA1",1,41,12
"1103","PH",3,4,"GA","GA1",1,51,12
"1104","PH",3,5,"GA","GA1",1,50,12
"1105","PH",3,1,"GA","GA2",1,54,12
"1106","PH",3,2,"GA","GA2",1,39,12
"1107","PH",3,3,"GA","GA2",1,59,12
"1108","PH",3,4,"GA","GA2",1,81,12
"1109","PH",3,5,"GA","GA2",1,66,12
"1110","PH",3,1,"GA","GA3",1,70,12
"1111","PH",3,2,"GA","GA3",1,38,12
"1112","PH",3,3,"GA","GA3",1,53,12
"1113","PH",3,4,"GA","GA3",1,24,12
"1114","PH",3,5,"GA","GA3",1,76,12
"1115","PH",3,1,"GP","GP1",1,50,12
"1116","PH",3,2,"GP","GP1",1,58,12
"1117","PH",3,3,"GP","GP1",1,54,12
"1118","PH",3,4,"GP","GP1",1,45,12
"1119","PH",3,5,"GP","GP1",1,30,12
"1120","PH",3,1,"GP","GP2",1,69,12
"1121","PH",3,2,"GP","GP2",1,71,12
"1122","PH",3,3,"GP","GP2",1,55,12
"1123","PH",3,4,"GP","GP2",1,50,12
"1124","PH",3,5,"GP","GP2",1,17,12
"1125","PH",3,1,"HC","HC1",1,50,12
"1126","PH",3,2,"HC","HC1",1,57,12
"1127","PH",3,3,"HC","HC1",1,49,12
"1128","PH",3,4,"HC","HC1",1,59,12
"1129","PH",3,5,"HC","HC1",1,38,12
"1130","PH",3,1,"HC","HC2",1,35,12
"1131","PH",3,2,"HC","HC2",1,41,12
"1132","PH",3,3,"HC","HC2",1,25,12
"1133","PH",3,4,"HC","HC2",1,45,12
"1134","PH",3,5,"HC","HC2",2,51,12
"1135","PH",3,1,"HP","HP1",1,55,12
"1136","PH",3,2,"HP","HP1",1,45,12
"1137","PH",3,3,"HP","HP1",1,51,12
"1138","PH",3,4,"HP","HP1",1,56,12
"1139","PH",3,1,"KL","KL10",1,45,12
"1140","PH",3,2,"KL","KL10",1,46,12
"1141","PH",3,3,"KL","KL10",1,61,12
"1142","PH",3,4,"KL","KL10",1,62,12
"1143","PH",3,5,"KL","KL10",1,72,12
"1144","PH",3,1,"KL","KL11",1,35,12
"1145","PH",3,2,"KL","KL11",1,49,12
"1146","PH",3,3,"KL","KL11",1,62,12
"1147","PH",3,4,"KL","KL11",1,22,12
"1148","PH",3,5,"KL","KL11",1,48,12
"1149","PH",3,1,"KL","KL12",1,50,12
"1150","PH",3,2,"KL","KL12",1,64,12
